#x_outof_circle[deg],y_outof_circle[deg]
9.049075e-01,-9.853780e-01
-6.910511e-01,-1.435706e+00
-8.552677e-01,-1.356985e+00
-7.500655e-01,-1.625765e+00
-3.832808e-01,-1.704466e+00
-4.281732e-01,-1.836408e+00
-6.061366e-01,-1.305501e+00
-3.694411e-01,-1.928559e+00
1.100882e+00,1.254111e+00
1.449144e+00,1.058795e+00
-1.606862e+00,9.360266e-01
1.109148e+00,-1.503703e+00
1.101411e+00,-1.577638e+00
1.103796e+00,-8.060123e-01
9.905166e-01,-8.575142e-01
9.987315e-01,-9.280155e-01
-1.912200e+00,2.568408e-02
-1.800927e+00,-3.296486e-01
-1.724317e+00,-3.880698e-01
-1.768203e+00,9.154274e-01
1.274019e+00,1.381274e+00
-3.732148e-01,-1.869233e+00
1.323389e-01,-1.288088e+00
1.037447e+00,1.494945e+00
1.234391e+00,1.374302e+00
-1.639681e+00,-7.754288e-01
-1.358154e+00,-7.271171e-01
-1.434534e+00,-7.210535e-01
9.714897e-01,-1.113465e+00
1.167172e+00,-1.124490e+00
-6.227161e-01,-1.707998e+00
-6.271814e-01,-1.693559e+00
-4.280589e-01,-1.732520e+00
-5.389702e-01,-1.921187e+00
1.119001e+00,1.136775e+00
1.152138e+00,1.372369e+00
1.314111e+00,1.199996e+00
1.018643e+00,1.151837e+00
1.142830e+00,8.876574e-01
-8.370892e-01,-1.510516e+00
-6.165729e-01,-1.648447e+00
-4.818268e-01,-1.710276e+00
-5.493260e-01,-1.845060e+00
-8.955055e-03,-1.327169e+00
5.031963e-01,1.286243e+00
3.810662e-01,-1.058849e+00
4.093335e-01,-1.088753e+00
-9.117883e-01,-1.358817e+00
-7.443277e-01,-1.632574e+00
-6.395402e-01,-1.680086e+00
1.198361e-01,-1.326051e+00
1.165406e+00,1.155925e+00
3.345702e-01,-9.866202e-01
1.199217e-01,-1.090829e+00
2.596705e-01,-1.081969e+00
3.326795e-01,-1.197961e+00
4.282580e-01,-1.264251e+00
2.467463e-01,-1.144089e+00
-6.008725e-01,-1.692845e+00
-6.060612e-01,-1.721092e+00
-4.185041e-01,-1.734486e+00
-4.405338e-01,-1.774853e+00
-2.893282e-01,-1.912750e+00
1.043869e+00,-1.006111e+00
1.216045e+00,-1.130179e+00
1.229203e+00,-1.087517e+00
1.830548e-01,-1.032195e+00
-1.819418e+00,-3.481514e-01
2.627539e-01,-1.188650e+00
4.686938e-01,-1.174231e+00
5.642529e-01,-1.390556e+00
-1.518363e+00,-1.195520e+00
-1.870347e+00,-1.677850e-01
-7.976335e-01,-1.782083e+00
1.166906e+00,1.420734e+00
1.022679e+00,1.297956e+00
1.373434e+00,1.000766e+00
1.395681e+00,9.917789e-01
1.397169e+00,1.124444e+00
1.193388e+00,1.102153e+00
1.849351e-01,-1.171797e+00
3.089537e-01,-1.253323e+00
-4.412610e-01,-1.944420e+00
1.086842e-01,-1.374138e+00
1.392494e-01,-1.127873e+00
4.098913e-01,-1.220294e+00
-5.546238e-01,-1.441834e+00
-4.440706e-01,-1.696976e+00
-4.603104e-01,-1.890358e+00
-1.873053e+00,-5.011115e-01
-1.866947e+00,-4.987520e-01
-1.454871e+00,-6.511381e-01
-1.496674e+00,-5.954922e-01
-1.438505e+00,-8.312801e-01
-8.331206e-01,-1.639688e+00
1.220248e+00,1.389675e+00
1.301864e+00,1.299560e+00
1.257457e+00,1.177529e+00
1.137809e+00,1.091628e+00
1.207909e+00,8.472461e-01
-1.707590e+00,-5.209021e-01
3.686600e-01,-1.433737e+00
-9.559693e-01,-1.278667e+00
-7.031847e-01,-1.548038e+00
-7.867627e-01,-1.596456e+00
-5.230006e-01,-1.826193e+00
3.363483e-01,-1.014840e+00
4.799608e-01,-1.040041e+00
3.601016e-01,-9.860038e-01
-1.707607e+00,9.798504e-01
5.418065e-01,-1.233914e+00
3.143124e-01,-1.239957e+00
-1.623979e+00,-5.805498e-01
-1.669652e+00,-6.163628e-01
-1.129789e+00,-1.069587e+00
-1.061794e+00,-1.618192e+00
1.168467e+00,1.228879e+00
1.277669e+00,1.227141e+00
-1.517458e+00,-5.864228e-01
-4.538707e-01,-1.878546e+00
-3.948754e-01,-1.896546e+00
2.872722e-02,-1.400241e+00
1.963811e-03,-1.288936e+00
4.608547e-01,-1.253597e+00
1.278939e+00,-1.243469e+00
5.088299e-01,-1.193993e+00
3.873115e-01,-1.245824e+00
1.044682e+00,1.254449e+00
1.296818e+00,1.356679e+00
1.409024e+00,1.134924e+00
-6.289532e-01,-1.717832e+00
1.092667e-01,-1.270545e+00
1.626646e-01,-1.358852e+00
-5.020635e-02,-1.364098e+00
5.645416e-01,-1.220754e+00
3.036020e-01,-1.206712e+00
-1.770894e+00,-6.787708e-01
-1.506865e+00,-9.696439e-01
9.551659e-01,-1.666654e+00
9.091323e-01,-1.729574e+00
1.203143e+00,-9.157695e-01
5.409725e-01,-1.305246e+00
3.863046e-01,-1.109533e+00
6.122213e-01,-1.366302e+00
-1.833553e+00,-5.468392e-01
-1.795483e+00,-5.475269e-01
-1.541994e+00,-5.786641e-01
3.101972e-01,-1.068338e+00
3.963912e-01,-1.099219e+00
-1.653728e+00,-5.027000e-01
-1.493173e+00,-8.070577e-01
-1.020887e+00,-1.583264e+00
9.310891e-01,-1.605632e+00
9.754090e-01,-1.048266e+00
9.310185e-01,-1.082597e+00
-1.758662e+00,-4.403890e-01
-1.544377e+00,-1.007285e+00
-7.856025e-01,-1.786365e+00
1.218444e+00,9.677971e-01
1.182869e+00,8.401050e-01
1.749264e-01,-1.113043e+00
2.877086e-01,-1.145052e+00
3.091122e-01,-1.201662e+00
5.070623e-01,-1.346333e+00
3.581697e-01,-1.372309e+00
8.179487e-01,-1.443618e+00
5.737485e-01,-1.306995e+00
4.597124e-01,-1.328025e+00
-1.462755e+00,-9.616517e-01
-1.539751e+00,-8.624781e-01
-1.058570e+00,-1.550654e+00
-8.976423e-01,-1.673828e+00
4.232215e-01,-1.312281e+00
4.064585e-01,-1.397556e+00
3.971823e-01,-1.363339e+00
1.143644e+00,-1.565651e+00
9.561536e-01,-9.611197e-01
1.060810e+00,-1.391618e+00
9.085697e-01,-1.518884e+00
1.068266e+00,-8.778845e-01
1.120984e+00,-9.623092e-01
8.875152e-01,-1.002682e+00
-1.422381e+00,-1.115945e+00
-1.268943e+00,-1.051110e+00
-1.308840e+00,-1.071987e+00
-1.306543e+00,-1.107231e+00
-1.031421e+00,-1.553090e+00
4.687206e-01,-1.343313e+00
-1.787847e+00,-6.280092e-01
-1.564371e+00,-7.883438e-01
-1.054163e+00,-1.542214e+00
1.220571e+00,-9.512927e-01
-1.331862e+00,-9.491282e-01
-1.274805e+00,-1.014036e+00
-1.704645e+00,-4.077323e-01
-1.325921e+00,-9.267312e-01
-9.612964e-01,-1.636243e+00
-6.904604e-01,-1.870408e+00
4.918570e-01,-1.336519e+00
3.061876e-01,-1.174676e+00
1.901818e-01,-1.107190e+00
4.036346e-01,-1.232330e+00
4.512188e-01,-1.015877e+00
3.790703e-01,-1.046695e+00
3.630250e-01,-1.031974e+00
1.936923e-01,-1.221319e+00
-1.628601e+00,-5.315658e-01
-1.407316e+00,-8.651121e-01
-7.977351e-01,-1.675642e+00
-1.220659e+00,-9.786004e-01
-1.019713e+00,-1.599447e+00
-1.555375e+00,-7.309938e-01
-1.615091e+00,-7.719444e-01
-1.333422e+00,-8.754644e-01
-1.384192e+00,-9.619882e-01
-1.505931e+00,-1.043751e+00
5.112028e-01,-1.380046e+00
4.188909e-01,-1.355625e+00
4.670453e-01,-1.312259e+00
7.700359e-01,1.447119e+00
1.298982e+00,1.008623e+00
-1.417654e+00,-6.838084e-01
-1.562793e+00,-9.816718e-01
-1.262631e+00,-8.593641e-01
-1.247851e+00,-1.021138e+00
1.255182e+00,1.360153e+00
1.207673e+00,1.041691e+00
1.125825e+00,1.476751e+00
2.658773e-01,-1.001116e+00
2.586570e-01,-1.109280e+00
5.236883e-01,-1.113135e+00
1.342414e+00,9.891086e-01
1.179914e+00,1.403233e+00
1.058943e+00,1.297207e+00
1.208100e+00,1.417455e+00
1.200198e+00,1.329856e+00
1.041199e+00,1.555128e+00
1.200641e+00,1.495475e+00
1.462822e+00,1.003494e+00
1.173739e+00,1.012816e+00
-1.570215e+00,5.551255e-01
1.289437e+00,1.268465e+00
1.206274e+00,8.752994e-01
9.097802e-01,1.460973e+00
1.061742e+00,1.228606e+00
1.252019e+00,9.957575e-01
1.220473e+00,1.071147e+00
1.153207e+00,1.311072e+00
1.358892e+00,9.895058e-01
1.232425e+00,1.036423e+00
1.228562e+00,9.591637e-01
1.288932e+00,1.129094e+00
1.191015e+00,1.010000e+00
-1.311954e+00,-1.505004e+00
1.200269e+00,-1.055373e+00
1.214603e+00,8.361208e-01
-1.336689e+00,-1.465832e+00
1.271265e+00,9.860854e-01
1.142998e+00,9.897588e-01
1.303893e+00,8.334793e-01
1.140800e+00,1.136836e+00
1.172153e+00,1.080485e+00
-1.253910e+00,-1.537449e+00
1.179808e+00,1.025889e+00
1.197963e+00,1.023157e+00
1.198947e+00,8.824231e-01
-1.476512e+00,1.222569e+00
-1.514772e+00,1.042515e+00
5.974922e-01,1.464663e+00
6.251805e-01,1.319478e+00
7.567212e-01,1.243873e+00
6.758867e-01,1.234526e+00
7.539545e-01,1.357812e+00
8.975601e-01,1.109701e+00
1.304902e+00,8.926497e-01
-1.500399e+00,1.256516e+00
-1.356511e+00,1.173226e+00
-1.544320e+00,1.058115e+00
-1.415758e+00,1.165941e+00
-1.584830e+00,-6.325046e-01
-1.698951e+00,-5.710116e-01
-8.011817e-01,-1.784995e+00
-1.202312e+00,1.156027e+00
1.376932e+00,9.345481e-01
-1.536536e+00,1.199920e+00
-1.398850e+00,1.275406e+00
-1.408455e+00,1.120438e+00
-1.255940e+00,1.066362e+00
5.388849e-01,1.631831e+00
6.429702e-01,1.667904e+00
1.107612e+00,1.389275e+00
1.334664e+00,1.197963e+00
1.256224e+00,1.243711e+00
-1.406353e+00,9.248760e-01
7.080400e-01,1.443410e+00
-1.348623e+00,9.300681e-01
-1.242557e+00,7.917339e-01
-1.582207e+00,9.891299e-01
-1.461848e+00,8.576050e-01
1.251160e+00,8.273189e-01
1.280674e+00,8.296752e-01
-1.437047e+00,8.803350e-01
-1.193037e+00,9.298486e-01
-1.351577e+00,8.175424e-01
-1.339844e+00,8.815742e-01
-1.303645e+00,8.641885e-01
1.235545e+00,8.249447e-01
-1.470457e+00,1.174542e+00
-8.674311e-01,-1.779338e+00
-1.147995e+00,1.302624e+00
1.214675e+00,1.262483e+00
1.195962e+00,8.430842e-01
4.797736e-01,1.625123e+00
1.423329e+00,1.037301e+00
1.510018e+00,9.199182e-01
7.598011e-01,1.513622e+00
1.228777e+00,9.164120e-01
1.498193e+00,9.776683e-01
-1.648656e+00,-6.939387e-01
-1.174909e+00,-1.079897e+00
-1.480515e+00,-1.011993e+00
-1.284297e+00,1.082618e+00
5.430729e-01,1.523082e+00
8.124114e-01,1.242696e+00
4.504268e-01,1.530973e+00
6.012743e-01,1.404101e+00
6.825766e-01,1.257512e+00
5.712453e-01,1.351921e+00
-1.362861e+00,1.147103e+00
1.396425e+00,9.162080e-01
-1.352366e+00,1.088441e+00
-1.631904e+00,1.030147e+00
-1.428045e+00,1.117187e+00
5.274270e-01,1.287238e+00
8.156518e-01,1.247110e+00
-1.506776e+00,1.105370e+00
-1.414385e+00,1.290694e+00
6.276766e-01,1.333963e+00
8.686871e-01,1.161470e+00
5.382968e-01,1.379451e+00
5.557631e-01,1.282420e+00
8.372031e-01,1.365067e+00
7.347681e-01,1.145230e+00
-8.107540e-01,1.123489e+00
-7.613428e-01,1.046488e+00
1.189156e+00,8.034166e-01
5.333113e-01,1.549509e+00
5.017156e-01,1.485930e+00
8.543741e-01,1.272454e+00
7.277049e-01,1.269101e+00
1.232711e+00,1.277306e+00
1.339718e+00,9.192389e-01
-1.590341e+00,1.026456e+00
7.495717e-01,1.556646e+00
6.845920e-01,1.420040e+00
7.849172e-01,1.369478e+00
6.907914e-01,1.260045e+00
-1.488221e+00,-7.070139e-01
-1.433648e+00,-7.219686e-01
-1.521082e+00,-8.826179e-01
-1.352660e+00,-1.091233e+00
-1.167775e+00,-9.832862e-01
-1.416480e+00,-1.057007e+00
-1.227771e+00,1.234057e+00
-1.578447e+00,9.393548e-01
-1.183482e+00,8.775201e-01
1.244003e+00,1.405683e+00
1.024037e+00,1.231610e+00
1.231114e+00,8.733322e-01
1.284516e+00,8.333338e-01
-1.407422e+00,1.015928e+00
-1.217520e+00,8.987835e-01
-1.527875e+00,1.201851e+00
-1.591654e+00,1.032909e+00
-1.496286e+00,1.158348e+00
5.994433e-01,1.594316e+00
7.582689e-01,1.512404e+00
1.205292e+00,1.110125e+00
-1.424453e+00,9.556959e-01
-1.108299e+00,8.120008e-01
1.300547e+00,8.868082e-01
-1.367411e+00,9.571341e-01
-1.248853e+00,9.792836e-01
-1.243244e+00,1.037310e+00
-1.465641e+00,7.741479e-01
-1.487976e+00,1.106748e+00
5.608973e-01,1.544527e+00
1.143445e+00,8.683053e-01
-1.453703e+00,1.296023e+00
-1.432014e+00,1.086337e+00
6.307503e-01,1.503242e+00
-1.474532e+00,1.270692e+00
4.194693e-01,1.470554e+00
4.994468e-01,1.472363e+00
8.201044e-01,1.336884e+00
3.162410e-01,1.615817e+00
9.873634e-01,1.093509e+00
-1.416663e+00,1.222174e+00
6.950503e-01,1.214586e+00
7.835516e-01,1.212891e+00
-1.392430e+00,8.900556e-01
-1.308358e+00,7.473349e-01
-1.513670e+00,1.128751e+00
-1.513601e+00,1.119929e+00
-1.560061e+00,1.083626e+00
9.449558e-01,1.079180e+00
1.010313e+00,1.020543e+00
-1.152371e+00,9.293651e-01
-1.340349e+00,9.094296e-01
-1.230914e+00,9.689150e-01
-1.558942e+00,9.410162e-01
-1.298652e+00,1.018430e+00
-1.283284e+00,1.071705e+00
7.338862e-01,1.386289e+00
8.170079e-01,1.358638e+00
6.903929e-01,9.310901e-01
3.151525e-01,1.592015e+00
6.428089e-01,1.280648e+00
-1.213315e+00,9.602972e-01
-1.555678e+00,9.237077e-01
1.482691e+00,8.975469e-01
-1.353364e+00,7.983987e-01
-1.396071e+00,9.206397e-01
-1.482505e+00,9.259561e-01
-1.431339e+00,8.400748e-01
-1.422482e-01,-1.511521e+00
-2.064743e-01,-1.588885e+00
-2.064743e-01,-1.588885e+00
-3.158687e-01,-1.538098e+00
1.073474e+00,-1.350134e+00
-2.694303e-01,-1.462660e+00
-2.640532e-01,-1.484028e+00
8.500237e-01,1.031266e+00
-2.718095e-01,-1.657606e+00
-1.085561e-01,-1.709969e+00
-1.533469e-01,-1.828999e+00
1.002665e+00,-1.072676e+00
1.343779e+00,-1.234104e+00
-1.561276e+00,1.013953e+00
4.537135e-01,1.637990e+00
5.616561e-01,1.441990e+00
7.656954e-01,1.290721e+00
-1.520664e+00,1.002389e+00
8.426462e-01,1.300373e+00
-1.577530e+00,9.344817e-01
-1.397329e+00,9.491910e-01
1.241549e+00,-1.338933e+00
8.324368e-01,1.252709e+00
7.006072e-01,1.063292e+00
7.522278e-01,1.213447e+00
-1.253999e-01,1.777777e+00
8.665020e-02,1.665119e+00
-1.386273e+00,1.227125e+00
-1.566254e+00,1.040472e+00
6.841191e-01,1.111847e+00
1.098109e+00,-1.135847e+00
1.281843e+00,-1.281358e+00
1.277510e+00,-1.385289e+00
1.252811e+00,-1.363647e+00
1.400123e+00,-1.309888e+00
1.206058e+00,-1.555318e+00
1.256136e+00,-1.555885e+00
-1.885157e-01,-1.412432e+00
-1.222407e+00,7.614469e-01
-1.728909e+00,-6.089729e-01
-1.316137e+00,9.983883e-01
-1.271468e+00,8.456996e-01
6.849355e-01,1.459056e+00
8.912103e-01,1.255154e+00
-1.665665e+00,-4.692311e-01
-1.601941e+00,-5.812299e-01
-1.708786e+00,-7.499882e-01
-7.855321e-01,-1.663122e+00
-1.371201e+00,7.853508e-01
-1.478165e+00,8.438737e-01
6.234482e-01,1.631678e+00
6.374829e-01,1.485992e+00
5.281317e-01,1.424952e+00
7.720912e-01,1.163305e+00
-1.297721e+00,8.636881e-01
1.038004e+00,-1.118958e+00
8.190249e-01,9.355017e-01
1.171704e+00,-1.107261e+00
1.278496e+00,-1.400087e+00
1.359010e+00,-1.441934e+00
-2.370950e-01,-1.549285e+00
-2.920881e-01,-1.555322e+00
-2.054272e-01,-1.489085e+00
1.329257e-02,-1.663916e+00
-1.098180e-01,-1.691703e+00
8.872775e-02,-1.884520e+00
6.945846e-02,1.641080e+00
-1.371565e+00,8.035481e-01
9.336569e-01,-1.053447e+00
1.186243e+00,-1.017571e+00
1.043104e+00,-1.032479e+00
1.009176e+00,-1.140680e+00
1.120779e+00,-1.246524e+00
-1.876980e+00,-4.922814e-01
-8.045187e-01,-1.808294e+00
1.138588e+00,-1.197482e+00
1.307101e+00,-1.508272e+00
4.828261e-01,1.634211e+00
5.635613e-01,1.364130e+00
7.971869e-01,1.467878e+00
7.586218e-01,1.337089e+00
7.489211e-01,9.940725e-01
6.583442e-01,1.026299e+00
1.106464e+00,-1.152854e+00
1.167091e+00,-1.197256e+00
1.011986e+00,-1.227726e+00
-9.693856e-02,-1.525711e+00
-1.331760e-01,-1.649021e+00
-1.229838e-01,-1.737389e+00
1.659421e-01,-1.946089e+00
1.300334e+00,-1.299576e+00
1.313149e+00,-1.435313e+00
1.003705e+00,-1.057252e+00
1.318277e+00,-1.496262e+00
1.163538e+00,-1.520012e+00
-4.179515e-01,-1.436242e+00
-1.123008e-01,-1.589761e+00
4.458329e-03,-1.674059e+00
-1.164465e-01,-1.751277e+00
-1.523578e+00,1.127181e+00
-1.427880e+00,1.249547e+00
1.038320e+00,1.014169e+00
8.648343e-01,9.035059e-01
1.186623e+00,-1.082346e+00
1.195378e+00,-1.187114e+00
1.041476e+00,-1.279159e+00
-1.514335e-01,1.891924e+00
-3.873836e-02,-1.819329e+00
-1.292792e-01,-1.754303e+00
1.091093e-01,-1.817947e+00
3.124115e-02,-1.926545e+00
-5.689786e-02,1.656064e+00
9.428053e-01,8.722401e-01
1.311191e+00,-1.209012e+00
1.260309e+00,-1.266278e+00
1.201163e+00,-1.440991e+00
6.515998e-02,-1.754450e+00
1.576859e+00,8.297235e-01
9.877267e-01,-1.108931e+00
-1.104491e-01,1.592043e+00
-7.209721e-02,-1.459500e+00
1.049519e+00,1.009725e+00
1.345562e+00,-1.437971e+00
1.301825e+00,-1.217976e+00
-1.449741e+00,-7.734749e-01
-1.209885e+00,-1.037265e+00
-8.727095e-01,-1.748957e+00
9.402545e-01,-9.508135e-01
1.153514e+00,-9.972597e-01
1.119884e+00,-1.236420e+00
1.113076e+00,-1.339930e+00
-2.692460e-01,-1.416022e+00
-1.385252e-01,-1.635081e+00
2.890472e-02,-1.697889e+00
-1.706303e-01,-1.941074e+00
1.426854e+00,-1.359623e+00
-2.523510e-01,-1.442395e+00
-3.399001e-01,-1.576713e+00
-1.374365e+00,-8.587373e-01
-1.348656e+00,-1.089935e+00
-8.281476e-01,-1.697683e+00
4.401712e-01,1.640609e+00
7.101037e-01,1.628610e+00
6.544510e-01,1.500511e+00
1.038954e+00,-1.023274e+00
1.128032e+00,-1.041373e+00
1.336273e+00,-1.161135e+00
1.197110e+00,-1.228080e+00
-3.507229e-01,-1.535824e+00
1.216764e+00,-1.261988e+00
1.441294e+00,-1.348281e+00
-1.078980e-01,-1.447975e+00
-2.239126e-01,-1.407356e+00
-1.588699e-01,-1.716018e+00
8.344577e-02,-1.995252e+00
1.512138e+00,8.435161e-01
1.512138e+00,8.435161e-01
-7.983932e-01,-1.126981e+00
-8.996043e-01,-1.310301e+00
-1.777079e-01,1.978729e+00
-1.924847e-01,1.983730e+00
7.706214e-03,1.726227e+00
2.233315e-01,1.477162e+00
-1.904409e+00,3.887835e-01
-1.952528e+00,2.878503e-01
5.601843e-01,-1.134271e+00
6.462343e-01,-1.122549e+00
8.052224e-01,-1.138373e+00
1.202387e+00,-1.279286e+00
1.103318e+00,-1.348587e+00
1.256740e+00,-1.435072e+00
-4.071566e-01,-1.431984e+00
-1.909895e-01,-1.578707e+00
-5.135507e-02,-1.780812e+00
-3.360558e-02,-1.760139e+00
-5.887325e-02,1.660841e+00
-6.201538e-02,1.773932e+00
5.311636e-03,1.599326e+00
-4.343082e-02,1.670009e+00
1.427924e-01,-1.928993e+00
-1.982759e-01,1.861208e+00
2.691662e-02,1.564748e+00
-7.863989e-02,1.543542e+00
-8.639461e-03,1.550308e+00
-2.608781e-02,1.532471e+00
1.093752e+00,-1.299636e+00
1.358443e+00,-1.273582e+00
1.215189e+00,-1.587022e+00
-2.583185e-01,1.823476e+00
-2.746840e-01,1.949857e+00
4.734189e-02,1.693603e+00
5.370217e-01,-9.988802e-01
5.970729e-01,-1.174754e+00
-9.599543e-01,1.359337e+00
-6.372544e-01,1.059356e+00
7.659587e-01,-1.264019e+00
9.295794e-01,-1.228227e+00
8.187949e-01,-1.401060e+00
8.072232e-01,-1.288414e+00
-3.138100e-01,-1.393368e+00
1.038451e+00,-1.175113e+00
1.374478e+00,-1.315694e+00
1.343083e+00,-1.347945e+00
5.111198e-01,-9.753848e-01
8.898893e-01,-1.150352e+00
8.918526e-01,-1.177223e+00
-1.679789e+00,-5.088448e-01
-1.504142e+00,-9.555938e-01
-7.989370e-01,-1.655052e+00
-1.219946e+00,1.203533e+00
-7.767028e-01,-1.819056e+00
-7.661350e-01,-1.831946e+00
-1.243203e+00,1.232760e+00
-1.091763e+00,1.052534e+00
1.291043e+00,-1.081630e+00
1.320011e+00,-1.181965e+00
1.238319e+00,-1.325669e+00
-1.165790e-01,1.837752e+00
-8.630089e-02,1.671343e+00
-4.782586e-02,1.523534e+00
1.537792e+00,7.083695e-01
1.919274e-01,1.470478e+00
1.382024e-01,1.573917e+00
1.222264e-01,1.497844e+00
1.099082e+00,-1.028362e+00
1.123448e+00,-1.165852e+00
1.185242e+00,-1.043591e+00
1.137273e+00,-1.342086e+00
1.365082e+00,-1.250626e+00
-5.142584e-02,-1.682581e+00
3.138770e-02,-1.726794e+00
-1.734900e+00,8.575683e-01
-1.785330e+00,8.481638e-01
7.369422e-01,1.006248e+00
1.001663e-01,-1.789888e+00
-5.228688e-02,1.810650e+00
3.415608e-02,1.579137e+00
1.578373e+00,7.373249e-01
-1.943984e+00,3.031974e-01
6.378387e-02,-1.780000e+00
-3.250544e-01,1.953878e+00
-1.724268e-01,1.885937e+00
1.509488e+00,8.300891e-01
7.254359e-01,-1.157952e+00
5.930067e-01,-1.211528e+00
-4.114224e-01,-1.880266e+00
2.183349e-01,-1.296542e+00
7.668369e-01,-1.010694e+00
8.533204e-01,-1.010631e+00
6.173506e-01,-1.241695e+00
7.271832e-01,-1.321506e+00
1.222317e+00,7.718716e-01
7.259295e-01,1.273889e+00
1.036077e-02,1.700815e+00
1.923926e+00,2.852888e-01
-1.178157e-03,-1.857358e+00
-1.248579e+00,1.380890e+00
-1.080446e+00,1.285175e+00
-7.455511e-01,-1.825853e+00
-1.121100e+00,1.046193e+00
1.934000e+00,3.856819e-01
1.392070e+00,7.154563e-01
-2.511961e-01,-1.538453e+00
-1.387370e-01,-1.581924e+00
-1.222695e-01,-1.765921e+00
2.048544e-01,-1.984577e+00
9.233642e-01,-1.214134e+00
6.468182e-01,-1.294520e+00
-2.885590e-01,-1.410917e+00
-5.994956e-02,-1.482256e+00
-2.712725e-01,-1.755542e+00
-2.901113e-02,-1.798353e+00
-1.783341e-01,-1.700166e+00
1.166147e-01,-1.845706e+00
-9.086262e-02,-1.855842e+00
6.231838e-02,-1.988349e+00
-1.293635e-01,-1.873773e+00
-1.640025e+00,7.780872e-01
-1.815215e+00,6.847676e-01
-4.356778e-01,-1.547403e+00
7.993104e-01,-1.293655e+00
8.746395e-01,-1.377228e+00
8.436767e-01,-1.282711e+00
-1.263982e-01,1.794217e+00
8.474985e-02,1.620079e+00
-6.551798e-02,1.537088e+00
1.997902e+00,1.055017e-01
1.163085e+00,-1.314906e+00
1.218515e+00,-1.506642e+00
6.403323e-01,-1.269591e+00
9.569530e-01,-1.204161e+00
8.913519e-01,-1.386227e+00
9.599984e-01,1.082479e+00
8.787912e-01,1.020136e+00
1.003214e+00,9.847124e-01
7.394718e-01,-1.419469e+00
-7.994331e-01,1.282829e+00
-5.604234e-01,1.186850e+00
-7.254533e-01,1.111100e+00
-7.411981e-01,9.985987e-01
5.055828e-01,-9.899662e-01
1.505989e+00,8.207274e-01
-1.766571e+00,4.171173e-01
